Wave,Build_Type,Player_Level,Result,Time_To_Clear,Kill_Slime,Kill_Rusher,Kill_Tank,Kill_Drifter,Kill_Elite,Kill_Total,HP_Start_Hull,HP_Start_Shield,HP_End_Hull,HP_End_Shield,Dmg_From_Mobs,Shield_Dmg_From_Mobs,Dmg_From_Boss,Player_HP_Lost,Tank_Absorbed_Ratio,Dmg_Main_Laser,Dmg_Sub_Laser,Dmg_Explosion,Dmg_Chain,Crit_Damage_Total,Crit_Hit_Count,Normal_Hit_Count,Overkill_Ratio,Dmg_Dealt_Total,Frost_Slow_Count,Frost_Freeze_Count,Frost_Slow_Duration,Panel_DPS,Panel_Crit_Rate,Panel_Laser_Width,Drone_Choice,Drone_Reward_Type,Drone_Reward_Value,Drone_Acc_Health,Drone_Acc_Shield,Drone_Acc_Damage_Pct,Drone_Acc_Crit_Pct,Drone_Acc_Laser_Width,Drone_Acc_Laser_Length,Drone_Count_Supply,Drone_Count_Gacha,Drone_Count_Deal,Boss_Dmg_Collision,Boss_Dmg_Bullet,Boss_Pushback_Time,Boss_Phase,Boss_HP_Remaining,Boss_Charge_Count,Boss_Press_Count,Boss_Summon_Count,Boss_Stun_Count,Skill_Path,Skill_Levels,Overload_Count,DPS_Peak,Enemy_Total_HP,Effective_DPS,Player_Hit_Count,Exp_Gained,Gold_Gained,Time_In_Danger,Spawn_Slime,Spawn_Rusher,Spawn_Tank,Spawn_Drifter,Spawn_Elite,Spawn_Total,Wave_Config_Id,Boss_Dmg_Dealt,Wave_Diff_Mult,Kill_LavaExploder,Kill_LavaSplitter,Kill_LavaGunner,Kill_LavaTank,Kill_LavaElite,Spawn_LavaExploder,Spawn_LavaSplitter,Spawn_LavaGunner,Spawn_LavaTank,Spawn_LavaElite,Spawn_LavaPuddle,Exploder_Death_Count,Exploder_AoE_Dmg_To_Player,Splitter_Death_Count,Splitter_Children_Spawned,Gunner_Bullet_Dmg_To_Player,Dmg_From_Mob_Explosion,Boss_Absorption_Count,Boss_Heal_Total,Gunner_Shots_Fired,Boss_Fireball_Hit_Count,Boss_Fireball_Burst_Count,Boss_Fireball_Intercepted_Count,Puddle_Peak_Count,Kill_FrostSlime,Kill_FrostTank,Kill_FrostCatalyst,Kill_Frostcaster,Kill_IceShieldGuard,Kill_FrostcasterElite,Kill_FrostGunner,Spawn_FrostSlime,Spawn_FrostTank,Spawn_FrostCatalyst,Spawn_Frostcaster,Spawn_IceShieldGuard,Spawn_FrostcasterElite,Spawn_FrostGunner,Spawn_IceWall,IceShield_Broken_Count,IceShield_Dmg_Absorbed,Catalyst_Burst_Count,Catalyst_Burst_Affected_Count,IceWall_Accelerated_Count,Frostcaster_Cast_Count,Frostcaster_Walls_Per_Cast_Total,IceWall_Hatch_Count,Monster_Berserk_Applied_Count,IceWall_Peak_Count,Tower_Freeze_Count,Tower_Freeze_Duration,IceSpike_Intercepted_Count,IceSpike_Hit_Count,Glacial_IceWall_Build_Count,Glacial_FreezeRay_Count,Glacial_Charge_Count,Glacial_AbsZero_Count,Glacial_AbsZero_Interrupted
1,Mix,3,Win,53.7,0,0,0,0,0,11,2000,1000,2000,880,120,120,0,120,0.00,53214,4160,0,1114,9160,53,755,0.02,58488,0,0,0.0,1000,0.10,0.50,Deal,HealthLoss→BaseDamagePercent,生命值-80|激光攻击力+12%,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain","Prism:1|Chain:1",0,2600,8250,1088.7,4,451,220,0.00,0,0,0,0,0,11,Chapter02_01,0,1.00,0,11,0,0,0,0,11,0,0,0,0,0,0,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
2,Mix,5,Win,52.5,0,0,0,0,0,16,1920,880,1920,850,30,30,0,30,0.00,47551,21868,0,3087,13642,64,1124,0.06,72505,0,0,0.0,1120,0.10,0.50,Deal,HealthLoss→BaseDamageFlat,生命值-150|激光攻击力+300,0,0,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism","Prism:3|Chain:1",1,5192,11800,1381.2,1,513,252,0.00,0,0,0,0,0,16,Chapter02_01,0,1.00,4,12,0,0,0,4,12,0,0,0,4,4,0,12,36,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
3,B,7,Win,57.5,0,0,0,0,0,18,1770,850,1770,850,0,0,0,0,0.00,66801,17217,720,5212,15011,61,1364,0.05,89951,0,0,0.0,1456,0.10,0.60,Deal,ShieldLoss→CritRatePercent,护盾值-100|激光暴击率+5%,0,0,0.0,0.0,0.0,0.0,0,0,3,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism>Wide>Chain","Prism:3|Chain:2|Wide:1",0,4463,33280,1563.4,0,546,268,0.00,0,0,0,0,0,18,Chapter02_01,0,1.00,6,10,0,2,0,6,10,0,2,0,6,6,0,10,30,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
4,B,9,Win,62.2,0,0,0,0,0,20,1770,750,1770,630,120,120,0,120,0.00,62883,25713,1080,4789,19103,83,1336,0.04,94465,0,0,0.0,1456,0.15,0.60,Deal,HealthLoss→BaseDamagePercent,生命值-80|激光攻击力+12%,0,0,0.0,0.0,0.0,0.0,0,0,4,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism>Wide>Chain>Chain>Prism","Prism:4|Chain:3|Wide:1",0,4687,37290,1517.5,4,582,288,0.00,0,0,0,0,0,20,Chapter02_01,0,1.00,6,10,2,2,0,6,10,2,2,0,6,6,0,10,30,0,0,0,0,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
5,B,10,Win,63.4,0,0,0,0,0,24,1690,630,1690,540,90,90,0,90,0.00,67894,39832,1320,5994,25018,92,1432,0.05,115040,0,0,0.0,1612,0.15,0.60,Deal,HealthLoss→BaseDamagePercent,生命值-150|激光攻击力+18%,0,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism>Wide>Chain>Chain>Prism>Prism","Prism:5|Chain:3|Wide:1",0,6834,42314,1815.5,3,715,334,0.00,0,0,0,0,0,24,Chapter02_01,0,1.00,8,12,2,2,0,8,12,2,2,0,8,8,0,12,36,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
6,B,12,Win,66.5,0,0,0,0,0,22,1540,540,1540,540,0,0,0,0,0.00,80491,38766,1080,7020,27432,83,1451,0.04,127358,0,0,0.0,1846,0.15,0.70,Deal,HealthLoss→CritRatePercent,生命值-80|激光暴击率+4%,0,0,0.0,0.0,0.0,0.0,0,0,6,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism>Wide>Chain>Chain>Prism>Prism>Wide>Chain","Prism:5|Chain:4|Wide:2",0,6849,60720,1915.2,0,727,301,0.00,0,0,0,0,0,22,Chapter02_01,0,1.00,7,10,2,2,1,7,10,2,2,1,8,8,0,10,30,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
7,B,13,Win,63.9,0,0,0,0,0,24,1460,540,1460,540,0,0,0,0,0.00,81416,43676,1800,7022,39209,123,1394,0.04,133914,0,0,0.0,1846,0.19,0.70,Deal,ShieldLoss→CritRatePercent,护盾值-100|激光暴击率+5%,0,0,0.0,0.0,0.0,0.0,0,0,7,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism>Wide>Chain>Chain>Prism>Prism>Wide>Chain>Chain","Prism:5|Chain:5|Wide:2",0,8488,65005,2096.3,0,736,307,0.00,0,0,0,0,0,24,Chapter02_01,0,1.00,9,10,2,2,1,9,10,2,2,1,10,10,0,10,30,0,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
8,B,15,Win,63.6,0,0,0,0,0,25,1460,440,1460,410,30,30,0,30,0.00,86050,67582,1080,11840,52685,173,2040,0.04,166551,0,0,0.0,1846,0.24,0.70,Deal,HealthLoss→BaseDamageFlat,生命值-150|激光攻击力+300,0,0,0.0,0.0,0.0,0.0,0,0,8,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism>Wide>Chain>Chain>Prism>Prism>Wide>Chain>Chain>Wide>Wide","Prism:5|Chain:5|Wide:4",0,9784,64740,2617.9,1,998,394,0.00,0,0,0,0,0,25,Chapter02_01,0,1.00,8,12,2,2,1,8,12,2,2,1,8,8,0,13,43,0,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
9,B,17,Win,62.1,0,0,0,0,0,41,1310,410,1310,410,0,0,0,0,0.00,128866,171191,2280,12937,111611,299,2372,0.05,315278,0,0,0.0,2272,0.24,0.90,Gacha,BaseDamageFlat,激光攻击力+150,0,0,0.0,0.0,0.0,0.0,0,1,8,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism>Wide>Chain>Chain>Prism>Prism>Wide>Chain>Chain>Wide>Wide>Wide>Power","Prism:5|Chain:5|Wide:5|Power:1",1,32725,121240,5073.7,0,1653,682,0.00,0,0,0,0,0,41,Chapter02_01,0,1.00,9,24,3,3,2,9,24,3,3,2,10,10,0,25,79,0,0,0,0,13,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
10,B,17,Win,73.8,0,0,0,0,0,0,1310,410,470,0,0,0,1250,1250,0.00,4759,43365,0,2029,15876,51,460,0.07,50152,0,0,0.0,4200,0.24,2.00,None,None,None,0,0,0.0,0.0,0.0,0.0,0,1,8,1250,0,1.6,Stun,0.00,6,1,4,2,"Prism>Chain>Prism>Prism>Wide>Chain>Chain>Prism>Prism>Wide>Chain>Chain>Wide>Wide>Wide>Power","Prism:5|Chain:5|Wide:5|Power:1",1,4805,0,679.9,5,0,145,0.00,0,0,0,0,0,0,Chapter02_01,432014,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
