Wave,Build_Type,Player_Level,Result,Time_To_Clear,Kill_Slime,Kill_Rusher,Kill_Tank,Kill_Drifter,Kill_Elite,Kill_Total,HP_Start_Hull,HP_Start_Shield,HP_End_Hull,HP_End_Shield,Dmg_From_Mobs,Shield_Dmg_From_Mobs,Dmg_From_Boss,Player_HP_Lost,Tank_Absorbed_Ratio,Dmg_Main_Laser,Dmg_Sub_Laser,Dmg_Explosion,Dmg_Chain,Crit_Damage_Total,Crit_Hit_Count,Normal_Hit_Count,Overkill_Ratio,Dmg_Dealt_Total,Frost_Slow_Count,Frost_Freeze_Count,Frost_Slow_Duration,Panel_DPS,Panel_Crit_Rate,Panel_Laser_Width,Drone_Choice,Drone_Reward_Type,Drone_Reward_Value,Drone_Acc_Health,Drone_Acc_Shield,Drone_Acc_Damage_Pct,Drone_Acc_Crit_Pct,Drone_Acc_Laser_Width,Drone_Acc_Laser_Length,Drone_Count_Supply,Drone_Count_Gacha,Drone_Count_Deal,Boss_Dmg_Collision,Boss_Dmg_Bullet,Boss_Pushback_Time,Boss_Phase,Boss_HP_Remaining,Boss_Charge_Count,Boss_Press_Count,Boss_Summon_Count,Boss_Stun_Count,Skill_Path,Skill_Levels,Overload_Count,DPS_Peak,Enemy_Total_HP,Effective_DPS,Player_Hit_Count,Exp_Gained,Gold_Gained,Time_In_Danger,Spawn_Slime,Spawn_Rusher,Spawn_Tank,Spawn_Drifter,Spawn_Elite,Spawn_Total,Wave_Config_Id,Boss_Dmg_Dealt,Wave_Diff_Mult,Kill_LavaExploder,Kill_LavaSplitter,Kill_LavaGunner,Kill_LavaTank,Kill_LavaElite,Spawn_LavaExploder,Spawn_LavaSplitter,Spawn_LavaGunner,Spawn_LavaTank,Spawn_LavaElite,Spawn_LavaPuddle,Exploder_Death_Count,Exploder_AoE_Dmg_To_Player,Splitter_Death_Count,Splitter_Children_Spawned,Gunner_Bullet_Dmg_To_Player,Dmg_From_Mob_Explosion,Boss_Absorption_Count,Boss_Heal_Total,Gunner_Shots_Fired,Boss_Fireball_Hit_Count,Boss_Fireball_Burst_Count,Boss_Fireball_Intercepted_Count,Puddle_Peak_Count,Kill_FrostSlime,Kill_FrostTank,Kill_FrostCatalyst,Kill_Frostcaster,Kill_IceShieldGuard,Kill_FrostcasterElite,Kill_FrostGunner,Spawn_FrostSlime,Spawn_FrostTank,Spawn_FrostCatalyst,Spawn_Frostcaster,Spawn_IceShieldGuard,Spawn_FrostcasterElite,Spawn_FrostGunner,Spawn_IceWall,IceShield_Broken_Count,IceShield_Dmg_Absorbed,Catalyst_Burst_Count,Catalyst_Burst_Affected_Count,IceWall_Accelerated_Count,Frostcaster_Cast_Count,Frostcaster_Walls_Per_Cast_Total,IceWall_Hatch_Count,Monster_Berserk_Applied_Count,IceWall_Peak_Count,Tower_Freeze_Count,Tower_Freeze_Duration,IceSpike_Intercepted_Count,IceSpike_Hit_Count,Glacial_IceWall_Build_Count,Glacial_FreezeRay_Count,Glacial_Charge_Count,Glacial_AbsZero_Count,Glacial_AbsZero_Interrupted
1,Mix,3,Win,41.1,20,0,0,0,0,20,2000,1000,2000,1000,0,0,0,0,0.00,20825,0,0,0,2860,13,145,0.04,20825,0,0,0.0,1000,0.10,0.50,Gacha_Epic,CritRatePercent,激光暴击率+16%,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus","Focus:2",0,1600,20000,506.8,0,380,100,0.00,20,0,0,0,0,20,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
2,Mix,5,Win,57.8,15,0,3,0,0,18,2000,1000,2000,1000,0,0,0,0,0.59,44577,0,0,1032,15360,49,310,0.04,45609,0,0,0.0,1500,0.18,0.50,Gacha_Epic,CritRatePercent,激光暴击率+16%,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Chain>Wide","Focus:2|Chain:1|Wide:1",1,2952,42900,789.3,0,460,150,0.00,15,0,3,0,0,18,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
3,Mix,7,Win,49.7,16,24,1,0,0,41,2000,1000,2000,920,80,80,0,80,0.22,42728,0,0,836,19707,73,293,0.10,43565,0,0,0.0,1500,0.26,0.65,Gacha_Negative,LaserLengthLossPercent,激光长度-5%,0,0,0.0,0.0,0.0,0.0,0,3,0,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Chain>Wide>Reflex>Reflex","Focus:2|Chain:1|Wide:1|Reflex:2",0,3069,40320,877.2,4,704,177,0.00,16,24,1,0,0,41,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
4,Mix,9,Win,97.0,16,6,1,6,0,29,2000,920,2000,880,40,40,0,40,0.19,55210,0,0,1599,12416,38,481,0.04,56809,0,0,0.0,1500,0.13,0.65,Gacha_Negative,NextWaveHealthBuff,下一波怪物血量+40%,0,0,0.0,0.0,0.0,0.0,0,4,0,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Chain>Wide>Reflex>Reflex>Crit>Focus","Focus:3|Chain:1|Wide:1|Reflex:2|Crit:1",0,3578,53820,585.9,2,696,183,0.00,16,6,1,6,0,29,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
5,Mix,11,Win,33.0,40,13,0,0,0,53,2000,880,2000,810,70,70,0,70,0.00,73296,0,0,2211,15081,34,524,0.08,75507,0,0,0.0,1800,0.13,0.65,Gacha_Epic,LaserWidthPercent,激光宽度+12%,0,0,0.0,0.0,0.0,0.0,0,5,0,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Chain>Wide>Reflex>Reflex>Crit>Focus>Reflex>Reflex","Focus:3|Chain:1|Wide:1|Reflex:4|Crit:1",1,8077,67800,2288.7,3,960,239,0.00,40,13,0,0,0,53,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
6,Mix,14,Win,62.6,20,8,5,0,1,34,2000,810,2000,750,60,60,0,60,0.72,151051,0,0,7349,36653,100,1526,0.02,158400,0,0,0.0,1800,0.13,0.71,Gacha_Epic,CritRatePercent,激光暴击率+16%,0,0,0.0,0.0,0.0,0.0,0,6,0,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Chain>Wide>Reflex>Reflex>Crit>Focus>Reflex>Reflex>Wide>Wide>Reflex","Focus:3|Chain:1|Wide:3|Reflex:5|Crit:1",0,6211,149760,2531.9,3,1248,274,0.00,20,8,5,0,1,34,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
7,Mix,14,Win,52.1,0,20,0,6,0,26,2000,750,2000,400,350,350,0,350,0.00,41573,0,0,1039,13437,36,274,0.04,42612,0,0,0.0,1800,0.21,0.95,Gacha,CritRatePercent,激光暴击率+3%,0,0,0.0,0.0,0.0,0.0,0,7,0,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Chain>Wide>Reflex>Reflex>Crit>Focus>Reflex>Reflex>Wide>Wide>Reflex","Focus:3|Chain:1|Wide:3|Reflex:5|Crit:1",0,2809,50600,817.8,11,520,120,0.00,0,20,0,6,0,26,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
8,Mix,16,Win,49.2,12,0,2,7,1,22,2000,400,1850,0,630,400,0,550,0.28,158498,0,0,5251,56381,135,952,0.06,163749,0,0,0.0,2000,0.24,0.95,Gacha,CritRatePercent,激光暴击率+3%,0,0,0.0,0.0,0.0,0.0,0,8,0,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Chain>Wide>Reflex>Reflex>Crit>Focus>Reflex>Reflex>Wide>Wide>Reflex>Power>Crit","Focus:3|Chain:1|Wide:3|Reflex:5|Crit:2|Power:1",0,23229,156600,3326.1,5,840,190,0.00,12,0,2,7,1,22,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
9,Mix,17,Win,48.0,24,14,1,5,0,44,1850,0,930,0,920,0,0,920,0.18,141868,0,0,3944,52136,106,802,0.04,145812,0,0,0.0,2000,0.19,0.95,Supply,HealthRestore,生命值+250,0,0,0.0,0.0,0.0,0.0,1,8,0,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Chain>Wide>Reflex>Reflex>Crit>Focus>Reflex>Reflex>Wide>Wide>Reflex>Power>Crit>Chain","Focus:3|Chain:2|Wide:3|Reflex:5|Crit:2|Power:1",1,13891,165330,3038.8,16,904,237,0.00,24,14,1,5,0,44,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
10,Mix,17,Win,61.3,0,24,0,0,0,24,1180,0,680,0,0,0,500,500,0.00,13151,0,0,34,6127,14,41,0.27,13186,0,0,0.0,2000,0.19,0.95,None,None,None,0,0,0.0,0.0,0.0,0.0,1,8,0,500,0,17.4,Charge,0.00,2,3,3,3,"Focus>Focus>Chain>Wide>Reflex>Reflex>Crit>Focus>Reflex>Reflex>Wide>Wide>Reflex>Power>Crit>Chain","Focus:3|Chain:2|Wide:3|Reflex:5|Crit:2|Power:1",0,2614,0,215.1,2,0,72,0.00,0,0,0,0,0,0,Chapter01_01,180008,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
