Wave,Build_Type,Player_Level,Result,Time_To_Clear,Kill_Slime,Kill_Rusher,Kill_Tank,Kill_Drifter,Kill_Elite,Kill_Total,HP_Start_Hull,HP_Start_Shield,HP_End_Hull,HP_End_Shield,Dmg_From_Mobs,Shield_Dmg_From_Mobs,Dmg_From_Boss,Player_HP_Lost,Tank_Absorbed_Ratio,Dmg_Main_Laser,Dmg_Sub_Laser,Dmg_Explosion,Dmg_Chain,Crit_Damage_Total,Crit_Hit_Count,Normal_Hit_Count,Overkill_Ratio,Dmg_Dealt_Total,Frost_Slow_Count,Frost_Freeze_Count,Frost_Slow_Duration,Panel_DPS,Panel_Crit_Rate,Panel_Laser_Width,Drone_Choice,Drone_Reward_Type,Drone_Reward_Value,Drone_Acc_Health,Drone_Acc_Shield,Drone_Acc_Damage_Pct,Drone_Acc_Crit_Pct,Drone_Acc_Laser_Width,Drone_Acc_Laser_Length,Drone_Count_Supply,Drone_Count_Gacha,Drone_Count_Deal,Boss_Dmg_Collision,Boss_Dmg_Bullet,Boss_Pushback_Time,Boss_Phase,Boss_HP_Remaining,Boss_Charge_Count,Boss_Press_Count,Boss_Summon_Count,Boss_Stun_Count,Skill_Path,Skill_Levels,Overload_Count,DPS_Peak,Enemy_Total_HP,Effective_DPS,Player_Hit_Count,Exp_Gained,Gold_Gained,Time_In_Danger,Spawn_Slime,Spawn_Rusher,Spawn_Tank,Spawn_Drifter,Spawn_Elite,Spawn_Total,Wave_Config_Id,Boss_Dmg_Dealt,Wave_Diff_Mult,Kill_LavaExploder,Kill_LavaSplitter,Kill_LavaGunner,Kill_LavaTank,Kill_LavaElite,Spawn_LavaExploder,Spawn_LavaSplitter,Spawn_LavaGunner,Spawn_LavaTank,Spawn_LavaElite,Spawn_LavaPuddle,Exploder_Death_Count,Exploder_AoE_Dmg_To_Player,Splitter_Death_Count,Splitter_Children_Spawned,Gunner_Bullet_Dmg_To_Player,Dmg_From_Mob_Explosion,Boss_Absorption_Count,Boss_Heal_Total,Gunner_Shots_Fired,Boss_Fireball_Hit_Count,Boss_Fireball_Burst_Count,Boss_Fireball_Intercepted_Count,Puddle_Peak_Count,Kill_FrostSlime,Kill_FrostTank,Kill_FrostCatalyst,Kill_Frostcaster,Kill_IceShieldGuard,Kill_FrostcasterElite,Kill_FrostGunner,Spawn_FrostSlime,Spawn_FrostTank,Spawn_FrostCatalyst,Spawn_Frostcaster,Spawn_IceShieldGuard,Spawn_FrostcasterElite,Spawn_FrostGunner,Spawn_IceWall,IceShield_Broken_Count,IceShield_Dmg_Absorbed,Catalyst_Burst_Count,Catalyst_Burst_Affected_Count,IceWall_Accelerated_Count,Frostcaster_Cast_Count,Frostcaster_Walls_Per_Cast_Total,IceWall_Hatch_Count,Monster_Berserk_Applied_Count,IceWall_Peak_Count,Tower_Freeze_Count,Tower_Freeze_Duration,IceSpike_Intercepted_Count,IceSpike_Hit_Count,Glacial_IceWall_Build_Count,Glacial_FreezeRay_Count,Glacial_Charge_Count,Glacial_AbsZero_Count,Glacial_AbsZero_Interrupted
1,Mix,3,Win,52.6,0,0,0,0,0,22,2000,1000,2000,1000,0,0,0,0,0.00,22320,0,0,0,3900,18,174,0.01,22320,17,0,127.0,1000,0.10,0.50,Deal,ShieldLoss→BaseDamagePercent,护盾-100|攻击力+15%,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,None,1.00,0,0,0,0,"Frost>Shatter","Frost:1|Shatter:1",0,1210,22000,424.6,0,420,110,0.00,0,0,0,0,0,22,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
2,Mix,5,Win,58.1,0,0,0,0,0,21,2000,900,2000,900,0,0,0,0,0.00,42861,0,0,0,6210,21,253,0.02,42861,40,0,306.0,1150,0.10,0.50,Deal,ShieldLoss→BaseDamagePercent,护盾-100|攻击力+15%,0,0,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,None,1.00,0,0,0,0,"Frost>Shatter>FrostSpread>FrostSpread","Frost:1|Shatter:1|FrostSpread:2",0,1645,42000,738.2,0,520,165,0.00,0,0,0,0,0,21,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
3,Mix,8,Win,64.4,0,0,0,0,0,64,2000,800,2000,620,180,180,0,180,0.00,88595,0,0,0,15860,38,367,0.08,88595,125,0,791.0,1300,0.10,0.50,Deal,HealthLoss→LaserWidthPercent,血量-80|激光宽度+8%,0,0,0.0,0.0,0.0,0.0,0,0,3,0,0,0.0,None,1.00,0,0,0,0,"Frost>Shatter>FrostSpread>FrostSpread>Shatter>Shatter>Shatter","Frost:1|Shatter:4|FrostSpread:2",0,4680,39900,1376.4,2,735,186,0.00,0,0,0,0,0,22,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,2,0,0,0,18,2,0,2,0,0,0,6,0,0,0.0,0,0,6,6,42,0,4,0,0.0,0,0,0,0,0,0,0
4,Mix,9,Win,72.6,0,0,0,0,0,64,1920,620,1920,620,0,0,0,0,0.00,100516,0,0,0,18382,41,360,0.09,100516,121,0,709.0,1300,0.10,0.54,Deal,HealthLoss→LaserLengthPercent,血量-150|激光长度+7%,0,0,0.0,0.0,0.0,0.0,0,0,4,0,0,0.0,None,1.00,0,0,0,0,"Frost>Shatter>FrostSpread>FrostSpread>Shatter>Shatter>Shatter>FrostSpread","Frost:1|Shatter:4|FrostSpread:3",0,3718,49830,1383.7,0,680,189,0.00,0,0,0,0,0,22,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,56,3,0,2,0,0,3,14,3,0,2,0,0,3,6,0,0,0.0,0,0,6,6,42,0,4,0,0.0,18,0,0,0,0,0,0
5,Mix,11,Win,55.0,0,0,0,0,0,54,1770,620,1770,525,95,30,0,95,0.00,69940,0,123500,0,14456,24,185,0.17,193440,100,0,378.0,1300,0.10,0.54,Deal,HealthLoss→LaserWidthPercent,血量-80|激光宽度+8%,0,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0.0,None,1.00,0,0,0,0,"Frost>Shatter>FrostSpread>FrostSpread>Shatter>Shatter>Shatter>FrostSpread>Shatter>FrostSpread","Frost:1|Shatter:5|FrostSpread:4",0,22360,37320,3516.5,2,583,153,0.00,0,0,0,0,0,16,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,15,0,0,0,0,44,2,3,2,0,0,3,6,2,3,2,0,0,3,5,0,0,3.0,10,1,5,5,38,10,4,0,0.0,13,0,0,0,0,0,0
6,Mix,12,Win,66.3,0,0,0,0,0,60,1690,525,1690,525,0,0,0,0,0.00,94835,0,153400,0,14560,20,248,0.17,248235,102,0,558.0,1300,0.10,0.58,Deal,HealthLoss→LaserWidthPercent,血量-80|激光宽度+8%,0,0,0.0,0.0,0.0,0.0,0,0,6,0,0,0.0,None,1.00,0,0,0,0,"Frost>Shatter>FrostSpread>FrostSpread>Shatter>Shatter>Shatter>FrostSpread>Shatter>FrostSpread>FrostSpread","Frost:1|Shatter:5|FrostSpread:5",0,20085,70460,3743.7,0,628,192,0.00,0,0,0,0,0,20,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,48,2,3,2,1,0,4,8,2,3,2,1,0,4,5,1,15080,3.0,7,3,5,5,40,5,4,0,0.0,15,0,0,0,0,0,0
7,Mix,14,Win,83.1,0,0,0,0,0,113,1610,525,1610,275,250,250,0,250,0.00,146445,0,296400,0,30680,42,361,0.20,442845,138,0,1323.0,1300,0.10,0.62,Deal,HealthLoss→LaserWidthPercent,血量-80|激光宽度+8%,0,0,0.0,0.0,0.0,0.0,0,0,7,0,0,0.0,None,1.00,0,0,0,0,"Frost>Shatter>FrostSpread>FrostSpread>Shatter>Shatter>Shatter>FrostSpread>Shatter>FrostSpread>FrostSpread>Frost>Frost","Frost:3|Shatter:5|FrostSpread:5",0,23660,73780,5327.8,1,1163,254,0.00,0,0,0,0,0,19,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,100,3,3,2,0,1,4,6,3,3,2,0,1,4,13,0,0,3.0,7,8,9,13,94,7,4,0,0.0,25,0,0,0,0,0,0
8,Mix,15,Win,63.3,0,0,0,0,0,68,1530,275,1530,210,65,0,0,65,0.00,102115,0,192400,0,14690,19,268,0.18,294515,88,0,1663.5,1300,0.10,0.66,Deal,HealthLoss→BaseDamageFlat,血量-150|攻击力+300,0,0,0.0,0.0,0.0,0.0,0,0,8,0,0,0.0,None,1.00,0,0,0,0,"Frost>Shatter>FrostSpread>FrostSpread>Shatter>Shatter>Shatter>FrostSpread>Shatter>FrostSpread>FrostSpread>Frost>Frost>Frost","Frost:4|Shatter:5|FrostSpread:5",0,24570,74550,4653.5,1,659,193,0.00,0,0,0,0,0,16,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,20,0,0,0,0,56,2,4,2,1,0,3,4,2,4,2,1,0,3,6,1,15015,4.0,13,7,6,6,52,7,4,0,0.0,18,0,0,0,0,0,0
9,Mix,17,Win,58.2,0,0,0,0,0,85,1380,210,1380,210,0,0,0,0,0.00,94137,0,310960,0,16482,16,202,0.25,405097,97,0,1265.0,1690,0.10,0.66,Supply,ShieldRestore,血量+100,0,0,0.0,0.0,0.0,0.0,1,0,8,0,0,0.0,None,1.00,0,0,0,0,"Frost>Shatter>FrostSpread>FrostSpread>Shatter>Shatter>Shatter>FrostSpread>Shatter>FrostSpread>FrostSpread>Frost>Frost>Frost>Frost>Crit","Frost:5|Shatter:5|FrostSpread:5|Crit:1",0,29068,77120,6961.7,0,944,195,0.00,0,0,0,0,0,22,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,73,2,4,2,0,1,3,10,2,4,2,0,1,3,11,0,0,4.0,11,5,8,11,63,11,4,0,0.0,14,0,0,0,0,0,0
10,Mix,17,Win,187.8,0,0,0,0,0,264,1380,310,1380,60,0,0,500,250,0.00,171121,0,959920,0,42512,41,431,0.37,1131041,346,41,2973.8,1690,0.13,0.66,None,None,None,0,0,0.0,0.0,0.0,0.0,1,0,8,500,0,0.0,Frozen,0.00,6,0,18,7,"Frost>Shatter>FrostSpread>FrostSpread>Shatter>Shatter>Shatter>FrostSpread>Shatter>FrostSpread>FrostSpread>Frost>Frost>Frost>Frost>Crit","Frost:5|Shatter:5|FrostSpread:5|Crit:1",2,82100,0,6021.1,2,0,312,0.00,0,0,0,0,0,0,Chapter03_01,650328,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,273,0,9,2,3.0,0,0,17,6,2,1,0
