Wave,Build_Type,Player_Level,Result,Time_To_Clear,Kill_Slime,Kill_Rusher,Kill_Tank,Kill_Drifter,Kill_Elite,Kill_Total,HP_Start_Hull,HP_Start_Shield,HP_End_Hull,HP_End_Shield,Dmg_From_Mobs,Shield_Dmg_From_Mobs,Dmg_From_Boss,Player_HP_Lost,Tank_Absorbed_Ratio,Dmg_Main_Laser,Dmg_Sub_Laser,Dmg_Explosion,Dmg_Chain,Crit_Damage_Total,Crit_Hit_Count,Normal_Hit_Count,Overkill_Ratio,Dmg_Dealt_Total,Frost_Slow_Count,Frost_Freeze_Count,Frost_Slow_Duration,Panel_DPS,Panel_Crit_Rate,Panel_Laser_Width,Drone_Choice,Drone_Reward_Type,Drone_Reward_Value,Drone_Acc_Health,Drone_Acc_Shield,Drone_Acc_Damage_Pct,Drone_Acc_Crit_Pct,Drone_Acc_Laser_Width,Drone_Acc_Laser_Length,Drone_Count_Supply,Drone_Count_Gacha,Drone_Count_Deal,Boss_Dmg_Collision,Boss_Dmg_Bullet,Boss_Pushback_Time,Boss_Phase,Boss_HP_Remaining,Boss_Charge_Count,Boss_Press_Count,Boss_Summon_Count,Boss_Stun_Count,Skill_Path,Skill_Levels,Overload_Count,DPS_Peak,Enemy_Total_HP,Effective_DPS,Player_Hit_Count,Exp_Gained,Gold_Gained,Time_In_Danger,Spawn_Slime,Spawn_Rusher,Spawn_Tank,Spawn_Drifter,Spawn_Elite,Spawn_Total,Wave_Config_Id,Boss_Dmg_Dealt,Wave_Diff_Mult,Kill_LavaExploder,Kill_LavaSplitter,Kill_LavaGunner,Kill_LavaTank,Kill_LavaElite,Spawn_LavaExploder,Spawn_LavaSplitter,Spawn_LavaGunner,Spawn_LavaTank,Spawn_LavaElite,Spawn_LavaPuddle,Exploder_Death_Count,Exploder_AoE_Dmg_To_Player,Splitter_Death_Count,Splitter_Children_Spawned,Gunner_Bullet_Dmg_To_Player,Dmg_From_Mob_Explosion,Boss_Absorption_Count,Boss_Heal_Total,Gunner_Shots_Fired,Boss_Fireball_Hit_Count,Boss_Fireball_Burst_Count,Boss_Fireball_Intercepted_Count,Puddle_Peak_Count,Kill_FrostSlime,Kill_FrostTank,Kill_FrostCatalyst,Kill_Frostcaster,Kill_IceShieldGuard,Kill_FrostcasterElite,Kill_FrostGunner,Spawn_FrostSlime,Spawn_FrostTank,Spawn_FrostCatalyst,Spawn_Frostcaster,Spawn_IceShieldGuard,Spawn_FrostcasterElite,Spawn_FrostGunner,Spawn_IceWall,IceShield_Broken_Count,IceShield_Dmg_Absorbed,Catalyst_Burst_Count,Catalyst_Burst_Affected_Count,IceWall_Accelerated_Count,Frostcaster_Cast_Count,Frostcaster_Walls_Per_Cast_Total,IceWall_Hatch_Count,Monster_Berserk_Applied_Count,IceWall_Peak_Count,Tower_Freeze_Count,Tower_Freeze_Duration,IceSpike_Intercepted_Count,IceSpike_Hit_Count,Glacial_IceWall_Build_Count,Glacial_FreezeRay_Count,Glacial_Charge_Count,Glacial_AbsZero_Count,Glacial_AbsZero_Interrupted
1,Mix,3,Win,44.5,20,0,0,0,0,20,2000,1000,2000,1000,0,0,0,0,0.00,20300,0,0,0,4600,23,157,0.01,20300,17,0,118.0,1000,0.10,0.50,Deal,HealthLoss→BaseDamagePercent,血量-150|攻击力+18%,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,None,1.00,0,0,0,0,"Frost>Prism","Frost:1|Prism:1",0,1200,20000,456.0,0,360,100,0.00,20,0,0,0,0,20,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
2,Mix,5,Win,55.7,15,0,3,0,0,18,1850,1000,1850,1000,0,0,0,0,0.59,44722,0,0,0,6608,27,310,0.04,44722,30,0,337.0,1180,0.10,0.50,Deal,ShieldLoss→BaseDamagePercent,护盾-100|攻击力+15%,0,0,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,None,1.00,0,0,0,0,"Frost>Prism>Reflex>Prism","Frost:1|Prism:2|Reflex:1",1,2006,42900,803.1,0,460,150,0.00,15,0,3,0,0,18,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
3,Mix,8,Win,50.5,16,24,1,0,0,41,1850,900,1850,840,60,60,0,60,0.23,37453,5852,0,0,6238,27,319,0.08,43305,73,0,346.0,1330,0.10,0.50,Deal,HealthLoss→CritRatePercent,血量-80|暴击率+4%,0,0,0.0,0.0,0.0,0.0,0,0,3,0,0,0.0,None,1.00,0,0,0,0,"Frost>Prism>Reflex>Prism>Reflex>Reflex>Power","Frost:1|Prism:2|Reflex:3|Power:1",0,3159,40320,857.3,3,744,177,0.00,16,24,1,0,0,41,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
4,Mix,9,Win,64.4,16,6,1,6,0,29,1770,840,1770,670,170,170,0,170,0.19,45888,9359,0,0,13392,63,412,0.02,55247,85,0,534.0,1200,0.14,0.50,Deal,HealthLoss→BaseDamageFlat,血量-150|攻击力+300,0,0,0.0,0.0,0.0,0.0,0,0,4,0,0,0.0,None,1.00,0,0,0,0,"Frost>Prism>Reflex>Prism>Reflex>Reflex>Power>FrostSpread","Frost:1|Prism:2|Reflex:3|Power:1|FrostSpread:1",0,2634,53820,858.5,2,696,183,0.00,16,6,1,6,0,29,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
5,Mix,11,Win,34.4,40,13,0,0,0,53,1620,670,1620,480,190,190,0,190,0.00,51171,20189,0,487,20258,64,389,0.08,71847,71,0,1217.5,1560,0.14,0.50,Deal,HealthLoss→BaseDamagePercent,血量-80|攻击力+12%,0,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0.0,None,1.00,0,0,0,0,"Frost>Prism>Reflex>Prism>Reflex>Reflex>Power>FrostSpread>Frost>Chain","Frost:2|Prism:2|Reflex:3|Power:1|FrostSpread:1|Chain:1",1,10223,67800,2087.2,8,976,239,0.00,40,13,0,0,0,53,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
6,Mix,14,Win,70.3,20,8,5,0,1,34,1540,480,1540,480,0,0,0,0,0.70,136160,16800,0,7529,38812,123,1699,0.02,160487,69,0,2674.0,1716,0.14,0.50,Deal,HealthLoss→LaserWidthPercent,血量-80|激光宽度+8%,0,0,0.0,0.0,0.0,0.0,0,0,6,0,0,0.0,None,1.00,0,0,0,0,"Frost>Prism>Reflex>Prism>Reflex>Reflex>Power>FrostSpread>Frost>Chain>Reflex>Reflex>Frost","Frost:3|Prism:2|Reflex:5|Power:1|FrostSpread:1|Chain:1",0,6958,149760,2283.5,0,1248,274,0.00,20,8,5,0,1,34,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
7,Mix,14,Win,47.2,0,20,0,6,0,26,1460,480,1460,140,340,340,0,340,0.00,37407,13308,0,685,12733,47,357,0.03,51399,34,0,756.0,1716,0.14,0.54,Deal,ShieldLoss→BaseDamagePercent,护盾-100|攻击力+15%,0,0,0.0,0.0,0.0,0.0,0,0,7,0,0,0.0,None,1.00,0,0,0,0,"Frost>Prism>Reflex>Prism>Reflex>Reflex>Power>FrostSpread>Frost>Chain>Reflex>Reflex>Frost","Frost:3|Prism:2|Reflex:5|Power:1|FrostSpread:1|Chain:1",0,2818,50600,1089.8,4,520,120,0.00,0,20,0,6,0,26,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
8,Mix,16,Win,52.0,12,0,2,7,1,22,1460,40,1460,0,150,40,0,40,0.25,132583,39309,0,5225,31967,67,967,0.09,177118,32,0,2154.0,1911,0.14,0.54,Gacha_Negative,NextWaveDamageBuff,下一波怪物伤害+25%,0,0,0.0,0.0,0.0,0.0,0,1,7,0,0,0.0,None,1.00,0,0,0,0,"Frost>Prism>Reflex>Prism>Reflex>Reflex>Power>FrostSpread>Frost>Chain>Reflex>Reflex>Frost>Shatter>Shatter","Frost:3|Prism:2|Reflex:5|Power:1|FrostSpread:1|Chain:1|Shatter:2",1,23354,156600,3408.2,1,840,190,0.00,12,0,2,7,1,22,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
9,C,17,Win,45.8,24,14,1,5,0,44,1460,0,1120,0,340,0,0,340,0.16,112053,48243,0,5897,33997,76,1062,0.03,166194,55,0,2154.0,1911,0.14,0.54,Supply,HealthRestore,血量+150,0,0,0.0,0.0,0.0,0.0,1,1,7,0,0,0.0,None,1.00,0,0,0,0,"Frost>Prism>Reflex>Prism>Reflex>Reflex>Power>FrostSpread>Frost>Chain>Reflex>Reflex>Frost>Shatter>Shatter>Impact","Frost:3|Prism:2|Reflex:5|Power:1|FrostSpread:1|Chain:1|Shatter:2|Impact:1",0,9795,165330,3632.5,9,864,237,0.00,24,14,1,5,0,44,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
10,C,17,Win,57.2,0,24,0,0,0,24,1270,0,1020,0,0,0,250,250,0.00,11784,4362,0,32,4596,8,44,0.40,16178,26,0,871.0,1911,0.14,0.54,None,None,None,0,0,0.0,0.0,0.0,0.0,1,1,7,250,0,12.0,Press,0.00,1,3,3,2,"Frost>Prism>Reflex>Prism>Reflex>Reflex>Power>FrostSpread>Frost>Chain>Reflex>Reflex>Frost>Shatter>Shatter>Impact","Frost:3|Prism:2|Reflex:5|Power:1|FrostSpread:1|Chain:1|Shatter:2|Impact:1",1,5351,0,282.6,1,0,72,0.00,0,0,0,0,0,0,Chapter01_01,180436,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
