Wave,Build_Type,Player_Level,Result,Time_To_Clear,Kill_Slime,Kill_Rusher,Kill_Tank,Kill_Drifter,Kill_Elite,Kill_Total,HP_Start_Hull,HP_Start_Shield,HP_End_Hull,HP_End_Shield,Dmg_From_Mobs,Shield_Dmg_From_Mobs,Dmg_From_Boss,Player_HP_Lost,Tank_Absorbed_Ratio,Dmg_Main_Laser,Dmg_Sub_Laser,Dmg_Explosion,Dmg_Chain,Crit_Damage_Total,Crit_Hit_Count,Normal_Hit_Count,Overkill_Ratio,Dmg_Dealt_Total,Frost_Slow_Count,Frost_Freeze_Count,Frost_Slow_Duration,Panel_DPS,Panel_Crit_Rate,Panel_Laser_Width,Drone_Choice,Drone_Reward_Type,Drone_Reward_Value,Drone_Acc_Health,Drone_Acc_Shield,Drone_Acc_Damage_Pct,Drone_Acc_Crit_Pct,Drone_Acc_Laser_Width,Drone_Acc_Laser_Length,Drone_Count_Supply,Drone_Count_Gacha,Drone_Count_Deal,Boss_Dmg_Collision,Boss_Dmg_Bullet,Boss_Pushback_Time,Boss_Phase,Boss_HP_Remaining,Boss_Charge_Count,Boss_Press_Count,Boss_Summon_Count,Boss_Stun_Count,Skill_Path,Skill_Levels,Overload_Count,DPS_Peak,Enemy_Total_HP,Effective_DPS,Player_Hit_Count,Exp_Gained,Gold_Gained,Time_In_Danger,Spawn_Slime,Spawn_Rusher,Spawn_Tank,Spawn_Drifter,Spawn_Elite,Spawn_Total,Wave_Config_Id,Boss_Dmg_Dealt,Wave_Diff_Mult,Kill_LavaExploder,Kill_LavaSplitter,Kill_LavaGunner,Kill_LavaTank,Kill_LavaElite,Spawn_LavaExploder,Spawn_LavaSplitter,Spawn_LavaGunner,Spawn_LavaTank,Spawn_LavaElite,Spawn_LavaPuddle,Exploder_Death_Count,Exploder_AoE_Dmg_To_Player,Splitter_Death_Count,Splitter_Children_Spawned,Gunner_Bullet_Dmg_To_Player,Dmg_From_Mob_Explosion,Boss_Absorption_Count,Boss_Heal_Total,Gunner_Shots_Fired,Boss_Fireball_Hit_Count,Boss_Fireball_Burst_Count,Boss_Fireball_Intercepted_Count,Puddle_Peak_Count,Kill_FrostSlime,Kill_FrostTank,Kill_FrostCatalyst,Kill_Frostcaster,Kill_IceShieldGuard,Kill_FrostcasterElite,Kill_FrostGunner,Spawn_FrostSlime,Spawn_FrostTank,Spawn_FrostCatalyst,Spawn_Frostcaster,Spawn_IceShieldGuard,Spawn_FrostcasterElite,Spawn_FrostGunner,Spawn_IceWall,IceShield_Broken_Count,IceShield_Dmg_Absorbed,Catalyst_Burst_Count,Catalyst_Burst_Affected_Count,IceWall_Accelerated_Count,Frostcaster_Cast_Count,Frostcaster_Walls_Per_Cast_Total,IceWall_Hatch_Count,Monster_Berserk_Applied_Count,IceWall_Peak_Count,Tower_Freeze_Count,Tower_Freeze_Duration,IceSpike_Intercepted_Count,IceSpike_Hit_Count,Glacial_IceWall_Build_Count,Glacial_FreezeRay_Count,Glacial_Charge_Count,Glacial_AbsZero_Count,Glacial_AbsZero_Interrupted
1,Mix,3,Win,50.9,0,0,0,0,0,22,2000,1000,2000,970,30,30,0,30,0.00,21870,0,0,70,4000,20,192,0.01,21940,0,0,0.0,1000,0.10,0.50,Gacha_Coin,CoinReward,金币+50,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain","Prism:1|Chain:1",0,1200,22000,430.8,1,420,110,0.00,0,0,0,0,0,22,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
2,Mix,5,Win,63.5,0,0,0,0,0,21,2000,970,2000,970,0,0,0,0,0.00,41579,1320,0,1579,7530,39,668,0.02,44477,0,0,0.0,1000,0.10,0.50,Gacha,BaseDamageFlat,激光攻击力+150,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism","Prism:3|Chain:1",0,1977,42000,700.1,0,520,165,0.00,0,0,0,0,0,21,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
3,B,8,Win,66.2,0,0,0,0,0,64,2000,970,2000,940,30,30,0,30,0.00,50552,35823,0,3057,15916,66,1081,0.05,89431,0,0,0.0,1150,0.10,0.50,Gacha,LaserWidthPercent,激光宽度+10%,0,0,0.0,0.0,0.0,0.0,0,3,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism>Prism>Prism>Wide","Prism:5|Chain:1|Wide:1",1,7376,39900,1351.5,1,725,182,0.00,0,0,0,0,0,22,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,2,0,0,0,18,2,0,2,0,0,0,6,0,0,0.0,0,0,6,6,42,0,4
4,B,9,Win,77.2,0,0,0,0,0,64,2000,940,2000,940,0,0,0,0,0.00,45312,49508,0,4142,14720,79,1691,0.03,98960,0,0,0.0,1150,0.10,0.63,Gacha,BaseDamageFlat,激光攻击力+150,0,0,0.0,0.0,0.0,0.0,0,4,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism>Prism>Prism>Wide>Chain","Prism:5|Chain:2|Wide:1",0,4715,49830,1282.5,0,625,189,0.00,0,0,0,0,0,22,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,56,3,0,2,0,0,3,14,3,0,2,0,0,3,6,0,0,0.0,0,0,6,6,42,0,4
5,B,11,Win,69.5,0,0,0,0,0,64,2000,940,2000,940,0,0,0,0,0.00,50034,39403,0,3988,17966,78,1352,0.04,93425,0,0,0.0,1300,0.10,0.63,Gacha,BaseDamagePercent,激光攻击力+10%,0,0,0.0,0.0,0.0,0.0,0,5,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism>Prism>Prism>Wide>Chain>Wide>Wide","Prism:5|Chain:2|Wide:3",0,5473,37320,1344.5,0,608,163,0.00,0,0,0,0,0,16,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,54,2,3,2,0,0,3,6,2,3,2,0,0,3,6,0,0,3.0,9,3,6,6,48,9,4
6,B,13,Win,92.3,0,0,0,0,0,68,2000,940,2000,940,0,0,0,0,0.00,58442,64465,0,5199,20692,85,1678,0.03,128105,0,0,0.0,1430,0.10,0.80,Gacha_Negative,CritRateLossPercent,激光暴击率-4%,0,0,0.0,0.0,0.0,0.0,0,6,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism>Prism>Prism>Wide>Chain>Wide>Wide>Chain>Chain","Prism:5|Chain:4|Wide:3",0,4926,70460,1387.5,0,1043,200,0.00,0,0,0,0,0,20,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,56,2,3,2,1,0,4,8,2,3,2,1,0,4,6,1,15060.75,3.0,15,3,6,6,48,15,4
7,B,14,Win,99.9,0,0,0,0,0,104,2000,940,2000,690,250,250,0,250,0.00,76314,78529,0,5513,23967,101,1937,0.03,160354,0,0,0.0,1430,0.08,0.80,Gacha,BaseDamageFlat,激光攻击力+150,0,0,0.0,0.0,0.0,0.0,0,7,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism>Prism>Prism>Wide>Chain>Wide>Wide>Chain>Chain>Chain","Prism:5|Chain:5|Wide:3",0,6024,73780,1604.9,1,1118,245,0.00,0,0,0,0,0,19,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,91,3,3,2,0,1,4,6,3,3,2,0,1,4,13,0,0,3.0,16,4,11,13,85,10,4
8,B,15,Win,76.6,0,0,0,0,0,68,2000,690,2000,690,0,0,0,0,0.00,59691,71288,0,4359,16476,62,1487,0.03,135339,0,0,0.0,1595,0.08,0.80,Gacha_Epic,LaserWidthPercent,激光宽度+12%,0,0,0.0,0.0,0.0,0.0,0,8,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism>Prism>Prism>Wide>Chain>Wide>Wide>Chain>Chain>Chain>Wide","Prism:5|Chain:5|Wide:4",0,7190,74550,1767.7,0,659,193,0.00,0,0,0,0,0,16,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,56,2,4,2,1,0,3,4,2,4,2,1,0,3,6,1,15008.97,4.0,14,7,6,6,52,12,4
9,B,17,Win,92.2,0,0,0,0,0,104,2000,690,2000,440,250,250,0,250,0.00,75179,90157,0,7262,23813,88,2092,0.04,172600,0,0,0.0,1595,0.08,1.06,Gacha,BaseDamageFlat,激光攻击力+150,0,0,0.0,0.0,0.0,0.0,0,9,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Prism>Prism>Prism>Prism>Wide>Chain>Wide>Wide>Chain>Chain>Chain>Wide>Wide>Impact","Prism:5|Chain:5|Wide:5|Impact:1",0,7347,77120,1872.4,1,1014,214,0.00,0,0,0,0,0,22,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,92,2,4,2,0,1,3,10,2,4,2,0,1,3,13,0,0,4.0,11,8,10,13,82,11,4
10,B,17,Loss,197.2,0,0,0,0,0,167,2000,440,0,0,0,0,3000,2440,0.00,107084,91045,0,8524,23760,78,2244,0.08,206651,0,0,0.0,1760,0.08,1.06,None,None,None,0,0,0.0,0.0,0.0,0.0,0,9,0,3000,0,0.0,Charge,0.25,12,0,9,9,"Prism>Chain>Prism>Prism>Prism>Prism>Wide>Chain>Wide>Wide>Chain>Chain>Chain>Wide>Wide>Impact","Prism:5|Chain:5|Wide:5|Impact:1",2,6582,0,1048.0,12,0,215,4.96,0,0,0,0,0,0,Chapter03_01,485230,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,172,0,6
