Wave,Build_Type,Player_Level,Result,Time_To_Clear,Kill_Slime,Kill_Rusher,Kill_Tank,Kill_Drifter,Kill_Elite,Kill_Total,HP_Start_Hull,HP_Start_Shield,HP_End_Hull,HP_End_Shield,Dmg_From_Mobs,Shield_Dmg_From_Mobs,Dmg_From_Boss,Player_HP_Lost,Tank_Absorbed_Ratio,Dmg_Main_Laser,Dmg_Sub_Laser,Dmg_Explosion,Dmg_Chain,Crit_Damage_Total,Crit_Hit_Count,Normal_Hit_Count,Overkill_Ratio,Dmg_Dealt_Total,Frost_Slow_Count,Frost_Freeze_Count,Frost_Slow_Duration,Panel_DPS,Panel_Crit_Rate,Panel_Laser_Width,Drone_Choice,Drone_Reward_Type,Drone_Reward_Value,Drone_Acc_Health,Drone_Acc_Shield,Drone_Acc_Damage_Pct,Drone_Acc_Crit_Pct,Drone_Acc_Laser_Width,Drone_Acc_Laser_Length,Drone_Count_Supply,Drone_Count_Gacha,Drone_Count_Deal,Boss_Dmg_Collision,Boss_Dmg_Bullet,Boss_Pushback_Time,Boss_Phase,Boss_HP_Remaining,Boss_Charge_Count,Boss_Press_Count,Boss_Summon_Count,Boss_Stun_Count,Skill_Path,Skill_Levels,Overload_Count,DPS_Peak,Enemy_Total_HP,Effective_DPS,Player_Hit_Count,Exp_Gained,Gold_Gained,Time_In_Danger,Spawn_Slime,Spawn_Rusher,Spawn_Tank,Spawn_Drifter,Spawn_Elite,Spawn_Total,Wave_Config_Id,Boss_Dmg_Dealt,Wave_Diff_Mult,Kill_LavaExploder,Kill_LavaSplitter,Kill_LavaGunner,Kill_LavaTank,Kill_LavaElite,Spawn_LavaExploder,Spawn_LavaSplitter,Spawn_LavaGunner,Spawn_LavaTank,Spawn_LavaElite,Spawn_LavaPuddle,Exploder_Death_Count,Exploder_AoE_Dmg_To_Player,Splitter_Death_Count,Splitter_Children_Spawned,Gunner_Bullet_Dmg_To_Player,Dmg_From_Mob_Explosion,Boss_Absorption_Count,Boss_Heal_Total,Gunner_Shots_Fired,Boss_Fireball_Hit_Count,Boss_Fireball_Burst_Count,Boss_Fireball_Intercepted_Count,Puddle_Peak_Count,Kill_FrostSlime,Kill_FrostTank,Kill_FrostCatalyst,Kill_Frostcaster,Kill_IceShieldGuard,Kill_FrostcasterElite,Spawn_FrostSlime,Spawn_FrostTank,Spawn_FrostCatalyst,Spawn_Frostcaster,Spawn_IceShieldGuard,Spawn_FrostcasterElite,Spawn_IceWall,IceShield_Broken_Count,IceShield_Dmg_Absorbed,Catalyst_Burst_Count,Frostcaster_Cast_Count,IceWall_Peak_Count,Tower_Freeze_Count,Tower_Freeze_Duration,IceSpike_Intercepted_Count,IceSpike_Hit_Count,Glacial_IceWall_Build_Count,Glacial_FreezeRay_Count,Glacial_Charge_Count,Glacial_AbsZero_Count,Glacial_AbsZero_Interrupted
1,Mix,3,Win,53.4,0,0,0,0,0,11,2000,1000,2000,820,180,180,0,180,0.00,53600,0,0,0,10600,53,430,0.01,53600,0,0,0.0,1000,0.10,0.50,Deal,HealthLoss→LaserWidthPercent,生命值-80|激光宽度+8%,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,None,1.00,0,0,0,0,"Reflex>Reflex","Reflex:2",0,2000,8250,1003.7,6,451,220,0.00,0,0,0,0,0,11,Chapter02_01,0,1.00,0,11,0,0,0,0,11,0,0,0,0,0,0,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
2,Mix,6,Win,53.7,0,0,0,0,0,16,1920,820,1920,730,90,90,0,90,0.00,45820,19695,0,0,13610,75,562,0.04,65515,0,0,0.0,1000,0.10,0.54,Deal,HealthLoss→BaseDamagePercent,生命值-80|激光攻击力+12%,0,0,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,None,1.00,0,0,0,0,"Reflex>Reflex>Prism>Prism>Prism","Reflex:2|Prism:3",1,5160,11800,1220.5,3,546,252,0.00,0,0,0,0,0,16,Chapter02_01,0,1.00,4,12,0,0,0,4,12,0,0,0,4,4,0,12,36,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
3,Mix,7,Win,57.7,0,0,0,0,0,18,1840,730,1840,670,60,60,0,60,0.00,53045,29593,480,1548,15767,87,1122,0.03,84666,0,0,0.0,1120,0.10,0.54,Gacha_Negative,NextWaveSpeedBuff,下一波怪物速度+30%,0,0,0.0,0.0,0.0,0.0,0,1,2,0,0,0.0,None,1.00,0,0,0,0,"Reflex>Reflex>Prism>Prism>Prism>Chain","Reflex:2|Prism:3|Chain:1",1,5555,33280,1468.5,2,568,268,0.00,0,0,0,0,0,18,Chapter02_01,0,1.00,6,10,0,2,0,6,10,0,2,0,6,6,0,10,30,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
4,Mix,9,Win,61.3,0,0,0,0,0,20,1840,670,1840,670,0,0,0,0,0.00,58624,30482,360,4640,13901,75,1737,0.03,94106,0,0,0.0,2240,0.10,1.08,Deal,HealthLoss→LaserLengthPercent,生命值-150|激光长度+15%,0,0,0.0,0.0,0.0,0.0,0,1,3,0,0,0.0,None,1.00,0,0,0,0,"Reflex>Reflex>Prism>Prism>Prism>Chain>Prism>Chain","Reflex:2|Prism:4|Chain:2",0,4491,37290,1536.2,0,629,288,0.00,0,0,0,0,0,20,Chapter02_01,0,1.00,6,10,2,2,0,6,10,2,2,0,6,6,0,10,30,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
5,Mix,11,Win,63.8,0,0,0,0,0,24,1690,670,1690,670,0,0,0,0,0.00,64064,41975,1440,5959,17759,103,2303,0.03,113440,0,0,0.0,1120,0.10,0.54,Deal,HealthLoss→BaseDamagePercent,生命值-150|激光攻击力+18%,0,0,0.0,0.0,0.0,0.0,0,1,4,0,0,0.0,None,1.00,0,0,0,0,"Reflex>Reflex>Prism>Prism>Prism>Chain>Prism>Chain>Prism>Chain","Reflex:2|Prism:5|Chain:3",0,5262,42314,1779.3,0,737,334,0.00,0,0,0,0,0,24,Chapter02_01,0,1.00,8,12,2,2,0,8,12,2,2,0,8,8,0,12,36,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
6,Mix,12,Win,67.8,0,0,0,0,0,22,1540,670,1540,610,60,60,0,60,0.00,64697,50177,1810,5234,25241,117,1884,0.02,121920,0,0,0.0,1300,0.10,0.54,Deal,HealthLoss→CritRatePercent,生命值-80|激光暴击率+4%,0,0,0.0,0.0,0.0,0.0,0,1,5,0,0,0.0,None,1.00,0,0,0,0,"Reflex>Reflex>Prism>Prism>Prism>Chain>Prism>Chain>Prism>Chain>Chain","Reflex:2|Prism:5|Chain:4",0,6164,60720,1798.8,2,738,301,0.00,0,0,0,0,0,22,Chapter02_01,0,1.00,7,10,2,2,1,7,10,2,2,1,8,8,0,10,30,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
7,Mix,13,Win,63.6,0,0,0,0,0,24,1460,610,1460,610,0,0,0,0,0.00,69711,53599,1440,8806,27768,143,2569,0.03,133557,0,0,0.0,1300,0.14,0.54,Deal,HealthLoss→CritRatePercent,生命值-80|激光暴击率+4%,0,0,0.0,0.0,0.0,0.0,0,1,6,0,0,0.0,None,1.00,0,0,0,0,"Reflex>Reflex>Prism>Prism>Prism>Chain>Prism>Chain>Prism>Chain>Chain>Reflex","Reflex:3|Prism:5|Chain:4",0,8388,65005,2099.3,0,769,307,0.00,0,0,0,0,0,24,Chapter02_01,0,1.00,9,10,2,2,1,9,10,2,2,1,10,10,0,10,30,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
8,Mix,15,Win,60.7,0,0,0,0,0,25,1380,610,1380,610,0,0,0,0,0.00,66001,86512,1080,5861,40530,182,1922,0.03,159454,0,0,0.0,1300,0.18,0.54,Deal,ShieldLoss→BaseDamagePercent,护盾值-100|激光攻击力+15%,0,0,0.0,0.0,0.0,0.0,0,1,7,0,0,0.0,None,1.00,0,0,0,0,"Reflex>Reflex>Prism>Prism>Prism>Chain>Prism>Chain>Prism>Chain>Chain>Reflex>Reflex>Reflex","Reflex:5|Prism:5|Chain:4",0,11456,64740,2627.5,0,1034,394,0.00,0,0,0,0,0,25,Chapter02_01,0,1.00,8,12,2,2,1,8,12,2,2,1,8,8,0,13,43,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
9,B,17,Win,63.0,0,0,0,0,0,41,1380,510,1380,510,0,0,0,0,0.00,104789,195801,1680,11264,90171,244,2273,0.05,313534,0,0,0.0,2150,0.18,0.54,Deal,HealthLoss→BaseDamageFlat,生命值-150|激光攻击力+300,0,0,0.0,0.0,0.0,0.0,0,1,8,0,0,0.0,None,1.00,0,0,0,0,"Reflex>Reflex>Prism>Prism>Prism>Chain>Prism>Chain>Prism>Chain>Chain>Reflex>Reflex>Reflex>Chain>Wide","Reflex:5|Prism:5|Chain:5|Wide:1",1,30900,121240,4977.4,0,1752,682,0.00,0,0,0,0,0,41,Chapter02_01,0,1.00,9,24,3,3,2,9,24,3,3,2,10,10,0,25,79,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
10,B,17,Win,24.3,0,0,0,0,0,0,1230,510,1230,260,0,0,250,250,0.00,1873,9587,0,196,3689,9,57,0.09,11655,0,0,0.0,2795,0.18,0.60,None,None,None,0,0,0.0,0.0,0.0,0.0,0,1,8,250,0,0.0,Stun,0.00,2,0,1,1,"Reflex>Reflex>Prism>Prism>Prism>Chain>Prism>Chain>Prism>Chain>Chain>Reflex>Reflex>Reflex>Chain>Wide","Reflex:5|Prism:5|Chain:5|Wide:1",0,6272,0,478.9,1,0,30,0.00,0,0,0,0,0,0,Chapter02_01,180285,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
