Wave,Build_Type,Player_Level,Result,Time_To_Clear,Kill_Slime,Kill_Rusher,Kill_Tank,Kill_Drifter,Kill_Elite,Kill_Total,HP_Start_Hull,HP_Start_Shield,HP_End_Hull,HP_End_Shield,Dmg_From_Mobs,Shield_Dmg_From_Mobs,Dmg_From_Boss,Player_HP_Lost,Tank_Absorbed_Ratio,Dmg_Main_Laser,Dmg_Sub_Laser,Dmg_Explosion,Dmg_Chain,Crit_Damage_Total,Crit_Hit_Count,Normal_Hit_Count,Overkill_Ratio,Dmg_Dealt_Total,Frost_Slow_Count,Frost_Freeze_Count,Frost_Slow_Duration,Panel_DPS,Panel_Crit_Rate,Panel_Laser_Width,Drone_Choice,Drone_Reward_Type,Drone_Reward_Value,Drone_Acc_Health,Drone_Acc_Shield,Drone_Acc_Damage_Pct,Drone_Acc_Crit_Pct,Drone_Acc_Laser_Width,Drone_Acc_Laser_Length,Drone_Count_Supply,Drone_Count_Gacha,Drone_Count_Deal,Boss_Dmg_Collision,Boss_Dmg_Bullet,Boss_Pushback_Time,Boss_Phase,Boss_HP_Remaining,Boss_Charge_Count,Boss_Press_Count,Boss_Summon_Count,Boss_Stun_Count,Skill_Path,Skill_Levels,Overload_Count,DPS_Peak,Enemy_Total_HP,Effective_DPS,Player_Hit_Count,Exp_Gained,Gold_Gained,Time_In_Danger,Spawn_Slime,Spawn_Rusher,Spawn_Tank,Spawn_Drifter,Spawn_Elite,Spawn_Total,Wave_Config_Id,Boss_Dmg_Dealt,Wave_Diff_Mult,Kill_LavaExploder,Kill_LavaSplitter,Kill_LavaGunner,Kill_LavaTank,Kill_LavaElite,Spawn_LavaExploder,Spawn_LavaSplitter,Spawn_LavaGunner,Spawn_LavaTank,Spawn_LavaElite,Spawn_LavaPuddle,Exploder_Death_Count,Exploder_AoE_Dmg_To_Player,Splitter_Death_Count,Splitter_Children_Spawned,Gunner_Bullet_Dmg_To_Player,Dmg_From_Mob_Explosion,Boss_Absorption_Count,Boss_Heal_Total,Gunner_Shots_Fired,Boss_Fireball_Hit_Count,Boss_Fireball_Burst_Count,Boss_Fireball_Intercepted_Count,Puddle_Peak_Count,Kill_FrostSlime,Kill_FrostTank,Kill_FrostCatalyst,Kill_Frostcaster,Kill_IceShieldGuard,Kill_FrostcasterElite,Kill_FrostGunner,Spawn_FrostSlime,Spawn_FrostTank,Spawn_FrostCatalyst,Spawn_Frostcaster,Spawn_IceShieldGuard,Spawn_FrostcasterElite,Spawn_FrostGunner,Spawn_IceWall,IceShield_Broken_Count,IceShield_Dmg_Absorbed,Catalyst_Burst_Count,Catalyst_Burst_Affected_Count,IceWall_Accelerated_Count,Frostcaster_Cast_Count,Frostcaster_Walls_Per_Cast_Total,IceWall_Hatch_Count,Monster_Berserk_Applied_Count,IceWall_Peak_Count,Tower_Freeze_Count,Tower_Freeze_Duration,IceSpike_Intercepted_Count,IceSpike_Hit_Count,Glacial_IceWall_Build_Count,Glacial_FreezeRay_Count,Glacial_Charge_Count,Glacial_AbsZero_Count,Glacial_AbsZero_Interrupted
1,Mix,3,Win,40.1,20,0,0,0,0,20,2000,1000,2000,1000,0,0,0,0,0.00,20840,0,0,0,2840,12,146,0.04,20840,0,0,0.0,1000,0.10,0.50,Deal,ShieldLoss→CritRatePercent,护盾值-100|激光暴击率+5%,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus","Focus:2",0,1350,20000,520.3,0,380,100,0.00,20,0,0,0,0,20,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
2,Mix,5,Win,52.0,15,0,3,0,0,18,2000,900,2000,900,0,0,0,0,0.58,46757,0,0,0,11804,23,138,0.08,46757,0,0,0.0,1500,0.15,0.50,Deal,HealthLoss→BaseDamagePercent,生命值-80|激光攻击力+12%,0,0,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Focus>Focus","Focus:4",1,7596,42900,899.1,0,460,150,0.00,15,0,3,0,0,18,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
3,Mix,7,Win,45.6,16,24,1,0,0,41,1920,900,1920,900,0,0,0,0,0.21,48325,0,0,0,10484,21,159,0.17,48325,0,0,0.0,2320,0.15,0.50,Deal,ShieldLoss→BaseDamagePercent,护盾值-100|激光攻击力+15%,0,0,0.0,0.0,0.0,0.0,0,0,3,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Focus>Focus>Crit>Focus","Focus:5|Crit:1",0,3140,40320,1058.9,0,704,177,0.00,16,24,1,0,0,41,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
4,Mix,9,Win,103.1,16,6,1,6,0,29,1920,800,1920,800,0,0,0,0,0.18,59734,0,0,0,19851,32,152,0.08,59734,0,0,0.0,2650,0.16,0.50,Deal,ShieldLoss→CritRatePercent,护盾值-100|激光暴击率+5%,0,0,0.0,0.0,0.0,0.0,0,0,4,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Focus>Focus>Crit>Focus>Crit>Crit","Focus:5|Crit:3",0,2889,53820,579.3,0,696,183,0.00,16,6,1,6,0,29,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
5,A,11,Win,33.1,40,13,0,0,0,53,1920,700,1920,660,40,40,0,40,0.00,80472,0,0,0,39273,55,150,0.16,80472,0,0,0.0,2650,0.24,0.50,Deal,HealthLoss→CritRatePercent,生命值-80|激光暴击率+4%,0,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Focus>Focus>Crit>Focus>Crit>Crit>Impact>Impact","Focus:5|Crit:3|Impact:2",1,8979,67800,2432.3,2,944,239,0.00,40,13,0,0,0,53,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
6,A,14,Win,60.6,20,8,5,0,1,34,1840,660,1840,620,40,40,0,40,0.70,156472,0,0,0,75639,109,305,0.05,156472,0,0,0.0,2650,0.28,0.50,Gacha,LaserLengthPercent,激光长度+3%,0,0,0.0,0.0,0.0,0.0,0,1,5,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Focus>Focus>Crit>Focus>Crit>Crit>Impact>Impact>Crit>Crit>Impact","Focus:5|Crit:5|Impact:3",1,7791,149760,2580.1,2,1248,274,0.00,20,8,5,0,1,34,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
7,A,14,Win,72.7,0,20,0,6,0,26,1840,620,1840,620,0,0,0,0,0.00,60603,0,0,0,31790,46,109,0.14,60603,0,0,0.0,5300,0.25,1.00,Deal,HealthLoss→BaseDamagePercent,生命值-80|激光攻击力+12%,0,0,0.0,0.0,0.0,0.0,0,1,6,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Focus>Focus>Crit>Focus>Crit>Crit>Impact>Impact>Crit>Crit>Impact","Focus:5|Crit:5|Impact:3",0,4781,50600,834.0,0,520,120,0.00,0,20,0,6,0,26,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
8,A,16,Win,92.5,12,0,2,7,1,22,1760,620,1760,590,30,30,0,30,0.27,163400,0,0,0,72539,97,311,0.03,163400,0,0,0.0,2770,0.25,0.50,Deal,HealthLoss→CritRatePercent,生命值-80|激光暴击率+4%,0,0,0.0,0.0,0.0,0.0,0,1,7,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Focus>Focus>Crit>Focus>Crit>Crit>Impact>Impact>Crit>Crit>Impact>Impact>Impact","Focus:5|Crit:5|Impact:5",1,11451,156600,1765.7,1,840,190,0.00,12,0,2,7,1,22,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
9,A,17,Win,87.0,24,14,1,5,0,44,1680,590,1680,250,340,340,0,340,0.16,161824,0,0,0,85432,103,237,0.06,161824,0,0,0.0,2770,0.29,0.50,Deal,HealthLoss→BaseDamageFlat,生命值-150|激光攻击力+300,0,0,0.0,0.0,0.0,0.0,0,1,8,0,0,0.0,None,1.00,0,0,0,0,"Focus>Focus>Focus>Focus>Crit>Focus>Crit>Crit>Impact>Impact>Crit>Crit>Impact>Impact>Impact>Power","Focus:5|Crit:5|Impact:5|Power:1",1,12607,165330,1859.2,14,944,237,0.00,24,14,1,5,0,44,Chapter01_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
10,A,17,Win,30.3,0,8,0,0,0,8,1530,250,1530,230,20,20,0,20,0.00,6581,0,0,0,3559,4,9,0.52,6581,0,0,0.0,3510,0.29,0.50,None,None,None,0,0,0.0,0.0,0.0,0.0,0,1,8,0,0,3.2,Press,0.00,0,3,1,2,"Focus>Focus>Focus>Focus>Crit>Focus>Crit>Crit>Impact>Impact>Crit>Crit>Impact>Impact>Impact>Power","Focus:5|Crit:5|Impact:5|Power:1",0,3949,0,217.1,1,0,24,0.00,0,0,0,0,0,0,Chapter01_01,180133,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
