Wave,Build_Type,Player_Level,Result,Time_To_Clear,Kill_Slime,Kill_Rusher,Kill_Tank,Kill_Drifter,Kill_Elite,Kill_Total,HP_Start_Hull,HP_Start_Shield,HP_End_Hull,HP_End_Shield,Dmg_From_Mobs,Shield_Dmg_From_Mobs,Dmg_From_Boss,Player_HP_Lost,Tank_Absorbed_Ratio,Dmg_Main_Laser,Dmg_Sub_Laser,Dmg_Explosion,Dmg_Chain,Crit_Damage_Total,Crit_Hit_Count,Normal_Hit_Count,Overkill_Ratio,Dmg_Dealt_Total,Frost_Slow_Count,Frost_Freeze_Count,Frost_Slow_Duration,Panel_DPS,Panel_Crit_Rate,Panel_Laser_Width,Drone_Choice,Drone_Reward_Type,Drone_Reward_Value,Drone_Acc_Health,Drone_Acc_Shield,Drone_Acc_Damage_Pct,Drone_Acc_Crit_Pct,Drone_Acc_Laser_Width,Drone_Acc_Laser_Length,Drone_Count_Supply,Drone_Count_Gacha,Drone_Count_Deal,Boss_Dmg_Collision,Boss_Dmg_Bullet,Boss_Pushback_Time,Boss_Phase,Boss_HP_Remaining,Boss_Charge_Count,Boss_Press_Count,Boss_Summon_Count,Boss_Stun_Count,Skill_Path,Skill_Levels,Overload_Count,DPS_Peak,Enemy_Total_HP,Effective_DPS,Player_Hit_Count,Exp_Gained,Gold_Gained,Time_In_Danger,Spawn_Slime,Spawn_Rusher,Spawn_Tank,Spawn_Drifter,Spawn_Elite,Spawn_Total,Wave_Config_Id,Boss_Dmg_Dealt,Wave_Diff_Mult,Kill_LavaExploder,Kill_LavaSplitter,Kill_LavaGunner,Kill_LavaTank,Kill_LavaElite,Spawn_LavaExploder,Spawn_LavaSplitter,Spawn_LavaGunner,Spawn_LavaTank,Spawn_LavaElite,Spawn_LavaPuddle,Exploder_Death_Count,Exploder_AoE_Dmg_To_Player,Splitter_Death_Count,Splitter_Children_Spawned,Gunner_Bullet_Dmg_To_Player,Dmg_From_Mob_Explosion,Boss_Absorption_Count,Boss_Heal_Total,Gunner_Shots_Fired,Boss_Fireball_Hit_Count,Boss_Fireball_Burst_Count,Boss_Fireball_Intercepted_Count,Puddle_Peak_Count,Kill_FrostSlime,Kill_FrostTank,Kill_FrostCatalyst,Kill_Frostcaster,Kill_IceShieldGuard,Kill_FrostcasterElite,Kill_FrostGunner,Spawn_FrostSlime,Spawn_FrostTank,Spawn_FrostCatalyst,Spawn_Frostcaster,Spawn_IceShieldGuard,Spawn_FrostcasterElite,Spawn_FrostGunner,Spawn_IceWall,IceShield_Broken_Count,IceShield_Dmg_Absorbed,Catalyst_Burst_Count,Catalyst_Burst_Affected_Count,IceWall_Accelerated_Count,Frostcaster_Cast_Count,Frostcaster_Walls_Per_Cast_Total,IceWall_Hatch_Count,Monster_Berserk_Applied_Count,IceWall_Peak_Count,Tower_Freeze_Count,Tower_Freeze_Duration,IceSpike_Intercepted_Count,IceSpike_Hit_Count,Glacial_IceWall_Build_Count,Glacial_FreezeRay_Count,Glacial_Charge_Count,Glacial_AbsZero_Count,Glacial_AbsZero_Interrupted
1,Mix,3,Win,42.7,20,0,0,0,0,20,2000,1000,2000,1000,0,0,0,0,0.00,20380,0,0,80,5200,26,167,0.02,20460,0,0,0.0,1000,0.10,0.50,Deal,HealthLoss→BaseDamagePercent,生命值-80|激光攻击力+12%,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain","Prism:1|Chain:1",0,1560,20000,478.9,0,380,100,0.00,20,0,0,0,0,20,Chapter01_04,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
2,Mix,5,Win,56.5,15,0,3,0,0,18,1920,1000,1920,1000,0,0,0,0,0.58,44220,0,0,3116,6944,31,893,0.03,47337,0,0,0.0,1120,0.10,0.50,Deal,HealthLoss→LaserWidthPercent,生命值-80|激光宽度+8%,0,0,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Chain>Chain","Prism:1|Chain:3",0,1720,42900,837.1,0,460,150,0.00,15,0,3,0,0,18,Chapter01_04,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
3,Mix,7,Win,48.0,16,24,1,0,0,41,1840,1000,1840,1000,0,0,0,0,0.21,43301,538,0,2197,7706,28,613,0.08,46036,0,0,0.0,1120,0.10,0.54,Deal,HealthLoss→BaseDamageFlat,生命值-150|激光攻击力+300,0,0,0.0,0.0,0.0,0.0,0,0,3,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Chain>Chain>Chain>Chain","Prism:1|Chain:5",1,3172,40320,959.3,0,684,177,0.00,16,24,1,0,0,41,Chapter01_04,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
4,B,9,Win,47.1,16,6,1,6,0,29,1690,1000,1690,400,600,600,0,600,0.20,48209,1842,0,3655,7309,26,789,0.03,53706,0,0,0.0,1456,0.10,0.65,Deal,HealthLoss→BaseDamageFlat,生命值-150|激光攻击力+300,0,0,0.0,0.0,0.0,0.0,0,0,4,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Chain>Chain>Chain>Chain>Wide>Prism","Prism:2|Chain:5|Wide:1",0,2999,53820,1139.4,4,696,183,0.00,16,6,1,6,0,29,Chapter01_04,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
5,B,11,Win,63.6,40,13,0,0,1,54,1540,400,1540,300,100,100,0,100,0.28,78625,23063,0,4078,16648,55,1104,0.04,105766,0,0,0.0,1792,0.10,0.65,Deal,ShieldLoss→BaseDamagePercent,护盾值-100|激光攻击力+15%,0,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Chain>Chain>Chain>Chain>Wide>Prism>Prism>Wide","Prism:3|Chain:5|Wide:2",0,7967,97800,1661.9,4,1008,264,0.00,40,13,0,0,1,54,Chapter01_04,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
6,B,14,Win,72.9,20,8,5,0,1,34,1540,200,1540,180,20,20,0,20,0.70,111830,41280,0,9416,22840,64,1819,0.02,162527,0,0,0.0,2032,0.10,0.95,Deal,HealthLoss→BaseDamageFlat,生命值-150|激光攻击力+300,0,0,0.0,0.0,0.0,0.0,0,0,6,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Chain>Chain>Chain>Chain>Wide>Prism>Prism>Wide>Wide>Prism>Prism","Prism:5|Chain:5|Wide:3",0,5608,149760,2230.2,1,1248,274,0.00,20,8,5,0,1,34,Chapter01_04,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
7,B,15,Win,55.4,0,20,2,6,1,29,1390,180,1390,0,190,180,0,180,0.29,98527,27195,0,6486,21765,43,704,0.11,132208,0,0,0.0,2413,0.10,0.95,Supply,HealthRestore,生命值+250,0,0,0.0,0.0,0.0,0.0,1,0,6,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Chain>Chain>Chain>Chain>Wide>Prism>Prism>Wide>Wide>Prism>Prism>Wide","Prism:5|Chain:5|Wide:4",1,14632,113300,2386.1,3,720,180,0.00,0,20,2,6,1,29,Chapter01_04,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
8,B,17,Win,44.6,12,0,2,10,2,26,1640,0,890,0,750,0,0,750,0.22,80264,121834,0,10866,40541,100,1844,0.02,212962,0,0,0.0,2413,0.10,1.25,Supply,HealthRestore,生命值+150,0,0,0.0,0.0,0.0,0.0,2,0,6,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Chain>Chain>Chain>Chain>Wide>Prism>Prism>Wide>Wide>Prism>Prism>Wide>Wide>Crit","Prism:5|Chain:5|Wide:5|Crit:1",1,12142,210600,4775.8,5,1040,230,0.00,12,0,2,10,2,26,Chapter01_04,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
9,B,19,Win,74.4,36,14,1,5,3,59,1040,0,890,0,150,0,0,150,0.08,142996,191300,0,15374,74598,173,2831,0.02,349671,0,0,0.0,2413,0.13,1.25,Supply,HealthRestore,生命值+250,0,0,0.0,0.0,0.0,0.0,3,0,6,0,0,0.0,None,1.00,0,0,0,0,"Prism>Chain>Chain>Chain>Chain>Chain>Wide>Prism>Prism>Wide>Wide>Prism>Prism>Wide>Wide>Crit>Focus>Crit","Prism:5|Chain:5|Wide:5|Crit:2|Focus:1",0,12602,328680,4701.3,1,1624,327,0.00,36,14,1,5,3,59,Chapter01_04,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
10,B,20,Win,31.7,0,8,0,0,0,8,1140,0,890,0,0,0,500,250,0.00,52,3942,0,52,1694,4,19,0.20,4046,0,0,0.0,2470,0.19,1.25,None,None,None,0,0,0.0,0.0,0.0,0.0,3,0,6,500,0,1.5,Charge,0.00,3,1,1,1,"Prism>Chain>Chain>Chain>Chain>Chain>Wide>Prism>Prism>Wide>Wide>Prism>Prism>Wide>Wide>Crit>Focus>Crit>Crit","Prism:5|Chain:5|Wide:5|Crit:3|Focus:1",1,2127,0,127.8,2,0,24,0.00,0,0,0,0,0,0,Chapter01_04,180417,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
