Wave,Build_Type,Player_Level,Result,Time_To_Clear,Kill_Slime,Kill_Rusher,Kill_Tank,Kill_Drifter,Kill_Elite,Kill_Total,HP_Start_Hull,HP_Start_Shield,HP_End_Hull,HP_End_Shield,Dmg_From_Mobs,Shield_Dmg_From_Mobs,Dmg_From_Boss,Player_HP_Lost,Tank_Absorbed_Ratio,Dmg_Main_Laser,Dmg_Sub_Laser,Dmg_Explosion,Dmg_Chain,Crit_Damage_Total,Crit_Hit_Count,Normal_Hit_Count,Overkill_Ratio,Dmg_Dealt_Total,Frost_Slow_Count,Frost_Freeze_Count,Frost_Slow_Duration,Panel_DPS,Panel_Crit_Rate,Panel_Laser_Width,Drone_Choice,Drone_Reward_Type,Drone_Reward_Value,Drone_Acc_Health,Drone_Acc_Shield,Drone_Acc_Damage_Pct,Drone_Acc_Crit_Pct,Drone_Acc_Laser_Width,Drone_Acc_Laser_Length,Drone_Count_Supply,Drone_Count_Gacha,Drone_Count_Deal,Boss_Dmg_Collision,Boss_Dmg_Bullet,Boss_Pushback_Time,Boss_Phase,Boss_HP_Remaining,Boss_Charge_Count,Boss_Press_Count,Boss_Summon_Count,Boss_Stun_Count,Skill_Path,Skill_Levels,Overload_Count,DPS_Peak,Enemy_Total_HP,Effective_DPS,Player_Hit_Count,Exp_Gained,Gold_Gained,Time_In_Danger,Spawn_Slime,Spawn_Rusher,Spawn_Tank,Spawn_Drifter,Spawn_Elite,Spawn_Total,Wave_Config_Id,Boss_Dmg_Dealt,Wave_Diff_Mult,Kill_LavaExploder,Kill_LavaSplitter,Kill_LavaGunner,Kill_LavaTank,Kill_LavaElite,Spawn_LavaExploder,Spawn_LavaSplitter,Spawn_LavaGunner,Spawn_LavaTank,Spawn_LavaElite,Spawn_LavaPuddle,Exploder_Death_Count,Exploder_AoE_Dmg_To_Player,Splitter_Death_Count,Splitter_Children_Spawned,Gunner_Bullet_Dmg_To_Player,Dmg_From_Mob_Explosion,Boss_Absorption_Count,Boss_Heal_Total,Gunner_Shots_Fired,Boss_Fireball_Hit_Count,Boss_Fireball_Burst_Count,Boss_Fireball_Intercepted_Count,Puddle_Peak_Count,Kill_FrostSlime,Kill_FrostTank,Kill_FrostCatalyst,Kill_Frostcaster,Kill_IceShieldGuard,Kill_FrostcasterElite,Kill_FrostGunner,Spawn_FrostSlime,Spawn_FrostTank,Spawn_FrostCatalyst,Spawn_Frostcaster,Spawn_IceShieldGuard,Spawn_FrostcasterElite,Spawn_FrostGunner,Spawn_IceWall,IceShield_Broken_Count,IceShield_Dmg_Absorbed,Catalyst_Burst_Count,Catalyst_Burst_Affected_Count,IceWall_Accelerated_Count,Frostcaster_Cast_Count,Frostcaster_Walls_Per_Cast_Total,IceWall_Hatch_Count,Monster_Berserk_Applied_Count,IceWall_Peak_Count,Tower_Freeze_Count,Tower_Freeze_Duration,IceSpike_Intercepted_Count,IceSpike_Hit_Count,Glacial_IceWall_Build_Count,Glacial_FreezeRay_Count,Glacial_Charge_Count,Glacial_AbsZero_Count,Glacial_AbsZero_Interrupted
1,Mix,3,Win,51.0,0,0,0,0,0,22,2000,1000,2000,1000,0,0,0,0,0.00,22400,165,0,0,3710,19,189,0.03,22565,0,0,0.0,1000,0.10,0.50,Gacha_Coin,CoinReward,金币+100,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Prism","Prism:2",0,1300,22000,442.8,0,400,110,0.00,0,0,0,0,0,22,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
2,Mix,5,Win,60.2,0,0,0,0,0,21,2000,1000,2000,1000,0,0,0,0,0.00,36400,6270,0,0,7190,40,398,0.02,42670,0,0,0.0,1000,0.10,0.50,Gacha_Coin,CoinReward,金币+50,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Prism>Prism>Reflex","Prism:3|Reflex:1",0,1750,42000,709.3,0,520,165,0.00,0,0,0,0,0,21,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
3,Mix,8,Win,65.9,0,0,0,0,0,64,2000,1000,2000,970,30,30,0,30,0.00,45350,39921,0,0,16510,92,782,0.04,85271,0,0,0.0,1000,0.10,0.50,Gacha_Epic,LaserLengthPercent,激光长度+5%,0,0,0.0,0.0,0.0,0.0,0,3,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Prism>Prism>Reflex>Prism>Prism>Reflex","Prism:5|Reflex:2",1,6620,39900,1293.5,1,725,182,0.00,0,0,0,0,0,22,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,2,0,0,0,18,2,0,2,0,0,0,6,0,0,0.0,0,0,6,6,42,0,4
4,Mix,9,Win,75.3,0,0,0,0,0,64,2000,970,2000,970,0,0,0,0,0.00,59365,35145,0,0,20820,121,902,0.03,94510,0,0,0.0,1000,0.10,0.50,Gacha_Coin,CoinReward,金币+100,0,0,0.0,0.0,0.0,0.0,0,4,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Prism>Prism>Reflex>Prism>Prism>Reflex>Crit","Prism:5|Reflex:2|Crit:1",0,3813,49830,1255.0,0,595,181,0.00,0,0,0,0,0,22,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,56,3,0,2,0,0,3,14,3,0,2,0,0,3,6,0,0,0.0,0,0,6,6,42,0,4
5,B,11,Win,62.4,0,0,0,0,0,60,2000,970,2000,970,0,0,0,0,0.00,39010,46083,0,0,19528,123,879,0.04,85093,0,0,0.0,1000,0.13,0.50,Gacha_Negative,CritRateLossPercent,激光暴击率-4%,0,0,0.0,0.0,0.0,0.0,0,5,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Prism>Prism>Reflex>Prism>Prism>Reflex>Crit>Wide>Reflex","Prism:5|Reflex:3|Crit:1|Wide:1",0,4236,37320,1364.1,0,578,159,0.00,0,0,0,0,0,16,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,50,2,3,2,0,0,3,6,2,3,2,0,0,3,6,0,0,3.0,14,1,6,6,44,14,4
6,B,12,Win,85.9,0,0,0,0,0,67,2000,970,2000,970,0,0,0,0,0.00,53530,67318,0,0,28021,162,1179,0.03,120848,0,0,0.0,1000,0.11,0.60,Gacha_Epic,BaseDamagePercent,激光攻击力+25%,0,0,0.0,0.0,0.0,0.0,0,6,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Prism>Prism>Reflex>Prism>Prism>Reflex>Crit>Wide>Reflex>Wide","Prism:5|Reflex:3|Crit:1|Wide:2",0,6301,70460,1406.3,0,663,199,0.00,0,0,0,0,0,20,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,55,2,3,2,1,0,4,8,2,3,2,1,0,4,6,1,15019.95,3.0,8,6,6,6,47,6,4
7,B,14,Win,78.7,0,0,0,0,0,103,2000,970,2000,970,0,0,0,0,0.00,57169,106648,0,0,37137,181,1305,0.04,163817,0,0,0.0,1250,0.11,0.80,Gacha_Coin,CoinReward,金币+100,0,0,0.0,0.0,0.0,0.0,0,7,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Prism>Prism>Reflex>Prism>Prism>Reflex>Crit>Wide>Reflex>Wide>Wide>Wide","Prism:5|Reflex:3|Crit:1|Wide:4",1,7816,73780,2082.1,0,1108,244,0.00,0,0,0,0,0,19,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,90,3,3,2,0,1,4,6,3,3,2,0,1,4,13,0,0,3.0,15,4,9,13,84,13,4
8,B,15,Win,76.6,0,0,0,0,0,67,2000,970,2000,970,0,0,0,0,0.00,63338,65800,0,0,24767,128,1132,0.03,129137,0,0,0.0,1250,0.11,0.90,Gacha,LaserLengthPercent,激光长度+3%,0,0,0.0,0.0,0.0,0.0,0,8,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Prism>Prism>Reflex>Prism>Prism>Reflex>Crit>Wide>Reflex>Wide>Wide>Wide>Wide","Prism:5|Reflex:3|Crit:1|Wide:5",0,4350,74550,1685.3,0,654,192,0.00,0,0,0,0,0,16,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,55,2,4,2,1,0,3,4,2,4,2,1,0,3,6,1,15022.59,4.0,16,6,6,6,51,14,4
9,B,17,Win,65.6,0,0,0,0,0,99,2000,970,2000,970,0,0,0,0,0.00,61850,99996,0,0,32245,143,1186,0.05,161846,0,0,0.0,1250,0.11,1.00,Gacha,BaseDamagePercent,激光攻击力+10%,0,0,0.0,0.0,0.0,0.0,0,9,0,0,0,0.0,None,1.00,0,0,0,0,"Prism>Prism>Prism>Reflex>Prism>Prism>Reflex>Crit>Wide>Reflex>Wide>Wide>Wide>Wide>Reflex>Reflex","Prism:5|Reflex:5|Crit:1|Wide:5",1,11761,77120,2465.3,0,934,209,0.00,0,0,0,0,0,22,Chapter03_01,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,87,2,4,2,0,1,3,10,2,4,2,0,1,3,13,0,0,4.0,13,4,10,13,77,10,4
10,B,17,Win,147.4,0,0,0,0,0,96,2000,970,1470,0,0,0,1500,1500,0.00,12893,97538,0,0,23423,111,889,0.06,110431,0,0,0.0,1350,0.11,1.00,None,None,None,0,0,0.0,0.0,0.0,0.0,0,9,0,1500,0,0.0,Stun,0.00,6,0,7,10,"Prism>Prism>Prism>Reflex>Prism>Prism>Reflex>Crit>Wide>Reflex>Wide>Wide>Wide>Wide>Reflex>Reflex","Prism:5|Reflex:5|Crit:1|Wide:5",0,2473,0,749.4,6,0,120,0.00,0,0,0,0,0,0,Chapter03_01,650040,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,107,0,6
